=== year backtest: 2025 ===
capital: $10000  lookback: 3  costs: --slippage-bps 2.0 --half-spread 0.005
overrides: --use-entry-windows --w4-5m-min 0.40 --max-hold-ms 7200000 --hold-score-gate 0.15 --hold-tier 0.001:1800000 --hold-tier 0.003:3600000 --hold-tier 0.005:5400000
total trading days: 261

row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
summary,2025-04-14,AAPL,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-04-11T13:36:00+00:00,1160,1313
summary,2025-04-14,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-04-11T13:39:00+00:00,1005,1350
trade,2025-04-14,MSFT,Long,2025-04-14T14:46:00+00:00,2025-04-14T15:01:00+00:00,393.4287,392.4165,0.76,-0.77,-0.002573,900000,ScoreExit,0.4413,-0.1132,0.0176,0.4241,0.6168,-0.5795,-0.2922,0.4003,,,
summary,2025-04-14,MSFT,,,,,,,-0.77,,1,,,,,,,,,,0.9318,2025-04-11T13:45:00+00:00,744,1017
  [74/261] 2025-04-14  $-2.10  (2 trades)  cum: +$129.61
trade,2025-04-15,SPY,Long,2025-04-15T13:33:00+00:00,2025-04-15T14:16:00+00:00,540.5931,542.0966,0.55,0.83,0.002781,2580000,ScoreExit,0.4412,-0.0579,0.5326,0.4845,0.3243,-0.1221,-0.2694,0.3866,,,
summary,2025-04-15,SPY,,,,,,,0.83,,1,,,,,,,,,,0.5397,2025-04-15T13:48:00+00:00,658,1587
trade,2025-04-15,QQQ,Long,2025-04-15T13:30:00+00:00,2025-04-15T14:17:00+00:00,458.6367,460.9828,0.65,1.53,0.005115,2820000,ScoreExit,0.4238,-0.0664,0.5721,0.4528,0.3163,-0.3160,-0.2817,0.4474,,,
summary,2025-04-15,QQQ,,,,,,,1.53,,1,,,,,,,,,,0.5765,2025-04-14T13:24:00+00:00,668,1625
trade,2025-04-15,AAPL,Long,2025-04-15T13:34:00+00:00,2025-04-15T15:28:00+00:00,202.3655,202.2545,1.48,-0.16,-0.000548,6840000,MaxHoldTimeout,0.3680,0.0139,0.3497,0.5375,0.0349,-0.4374,0.0692,0.0538,,,
summary,2025-04-15,AAPL,,,,,,,-0.16,,1,,,,,,,,,,0.6512,2025-04-14T12:09:00+00:00,540,1585
trade,2025-04-15,NVDA,Long,2025-04-15T13:32:00+00:00,2025-04-15T14:18:00+00:00,112.0174,111.6225,2.68,-1.06,-0.003526,2760000,ScoreExit,0.5559,-0.1424,0.6239,0.5991,0.4469,-0.5176,-0.2971,0.2921,,,
summary,2025-04-15,NVDA,,,,,,,-1.06,,1,,,,,,,,,,0.6748,2025-04-14T11:19:00+00:00,520,1681
trade,2025-04-15,MSFT,Long,2025-04-15T13:35:00+00:00,2025-04-15T14:01:00+00:00,390.0930,389.2371,0.77,-0.66,-0.002194,1560000,ScoreExit,0.4165,-0.0955,0.4628,0.4376,0.3590,-0.6100,-0.1717,0.2283,,,
summary,2025-04-15,MSFT,,,,,,,-0.66,,1,,,,,,,,,,0.5709,2025-04-14T08:06:00+00:00,301,1101
  [75/261] 2025-04-15  +$0.48  (5 trades)  cum: +$130.09
summary,2025-04-16,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5397,2025-04-15T13:48:00+00:00,658,2504
summary,2025-04-16,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.5765,2025-04-14T13:24:00+00:00,743,2560
summary,2025-04-16,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.6512,2025-04-14T12:09:00+00:00,540,2442
summary,2025-04-16,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.6748,2025-04-14T11:19:00+00:00,550,2641
summary,2025-04-16,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.5709,2025-04-14T08:06:00+00:00,301,1644
  [76/261] 2025-04-16  +$0.00  (0 trades)  cum: +$130.09
summary,2025-04-17,SPY,,,,,,,0.00,,0,,,,,,,,,,0.8804,2025-04-14T14:54:00+00:00,629,3106
summary,2025-04-17,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.7623,2025-04-14T14:54:00+00:00,671,3145
summary,2025-04-17,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.5360,2025-04-14T19:08:00+00:00,475,2918
summary,2025-04-17,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.6720,2025-04-15T13:31:00+00:00,721,3271
summary,2025-04-17,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9584,2025-04-14T14:50:00+00:00,206,2123
  [77/261] 2025-04-17  +$0.00  (0 trades)  cum: +$130.09
summary,2025-04-18,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5744,2025-04-15T14:12:00+00:00,214,2403
