row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
summary,2023-01-02,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5987,2022-12-30T15:49:00+00:00,248,489
summary,2023-01-02,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.8876,2022-12-30T15:49:00+00:00,313,494
summary,2023-01-02,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.9582,2022-12-30T15:48:00+00:00,346,494
summary,2023-01-02,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2022-12-30T14:34:00+00:00,344,460
summary,2023-01-02,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8492,2022-12-30T15:49:00+00:00,255,444
trade,2023-01-03,SPY,Long,2023-01-03T14:42:00+00:00,2023-01-03T15:56:00+00:00,386.2508,381.1505,0.78,-3.96,-0.013205,4440000,SessionClose,0.3654,0.0000,0.5573,0.1425,0.7471,0.0585,0.2036,-0.7648,,,
summary,2023-01-03,SPY,,,,,,,-3.96,,1,,,,,,,,,,0.4810,2023-01-03T09:16:00+00:00,148,685
summary,2023-01-03,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.4774,2023-01-03T14:39:00+00:00,201,696
summary,2023-01-03,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.5841,2023-01-03T09:04:00+00:00,95,655
trade,2023-01-03,NVDA,Long,2023-01-03T14:38:00+00:00,2023-01-03T14:46:00+00:00,148.4594,148.4771,2.02,0.04,0.000119,480000,ScoreExit,0.4249,-0.1688,0.3210,0.3549,0.5994,-0.3220,-0.2692,0.0831,,,
summary,2023-01-03,NVDA,,,,,,,0.04,,1,,,,,,,,,,0.8150,2023-01-03T09:36:00+00:00,133,610
summary,2023-01-03,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.7615,2023-01-03T09:45:00+00:00,132,525
