row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_reason,candle_pattern,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
summary,2022-01-10,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9272,2022-01-07T14:46:00+00:00,271,841
summary,2022-01-11,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6733,2022-01-10T18:23:00+00:00,971,1546
summary,2022-01-11,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6348,2022-01-10T18:18:00+00:00,930,1472
summary,2022-01-11,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7303,2022-01-10T18:24:00+00:00,719,1203
trade,2022-01-11,AMZN,Long,2022-01-11T15:01:00+00:00,2022-01-11T15:56:00+00:00,3245.8385,3251.2293,1.14,6.14,0.001661,3300000,SessionClose,window:5m thrust,three_outside_up,0.7255,0.3177,0.6223,0.7742,0.6626,0.6176,0.0952,0.6626,,,
summary,2022-01-11,AMZN,,,,,,,6.14,,1,,,,,,,,,,,,0.8161,2022-01-10T18:53:00+00:00,562,865
summary,2022-01-12,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6733,2022-01-10T18:23:00+00:00,1587,2400
summary,2022-01-12,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6348,2022-01-10T18:18:00+00:00,1525,2282
summary,2022-01-12,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7303,2022-01-10T18:24:00+00:00,1156,1824
summary,2022-01-12,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.8161,2022-01-10T18:53:00+00:00,785,1300
summary,2022-01-13,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6685,2022-01-10T18:23:00+00:00,2019,2979
summary,2022-01-13,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8583,2022-01-10T14:50:00+00:00,1972,2804
summary,2022-01-13,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7265,2022-01-10T18:24:00+00:00,1362,2270
trade,2022-01-13,AMZN,Long,2022-01-13T14:31:00+00:00,2022-01-13T15:01:00+00:00,3302.2296,3302.0041,1.12,-0.25,-0.000068,1800000,ScoreExit,window:5m thrust,bullish_engulfing,0.4318,-0.4218,-0.2191,0.6666,0.1794,-0.6998,-0.6460,0.1194,,,
summary,2022-01-13,AMZN,,,,,,,-0.25,,1,,,,,,,,,,,,0.8160,2022-01-10T18:53:00+00:00,881,1677
trade,2022-01-14,QQQ,Long,2022-01-14T14:42:00+00:00,2022-01-14T15:56:00+00:00,378.0684,377.7516,9.79,-3.10,-0.000838,4440000,SessionClose,window:5m thrust,,0.4114,0.0000,0.3878,0.6153,0.0116,0.4849,-0.1533,-0.0971,,,
summary,2022-01-14,QQQ,,,,,,,-3.10,,1,,,,,,,,,,,,0.9035,2022-01-11T15:05:00+00:00,1570,2994
trade,2022-01-14,AAPL,Long,2022-01-14T14:38:00+00:00,2022-01-14T15:56:00+00:00,172.1966,172.3433,21.50,3.15,0.000852,4680000,SessionClose,window:5m thrust,shooting_star,0.3746,0.0000,0.3764,0.5106,0.1021,0.3998,-0.1568,-0.0217,,,
summary,2022-01-14,AAPL,,,,,,,3.15,,1,,,,,,,,,,,,0.7629,2022-01-11T15:12:00+00:00,1512,2790
trade,2022-01-14,MSFT,Long,2022-01-14T14:36:00+00:00,2022-01-14T15:56:00+00:00,305.8867,308.3725,12.19,30.30,0.008126,4800000,SessionClose,window:5m thrust,shooting_star,0.4681,0.0000,0.3240,0.6906,0.0711,0.4934,-0.0412,-0.0044,,,
summary,2022-01-14,MSFT,,,,,,,30.30,,1,,,,,,,,,,,,0.8938,2022-01-11T15:05:00+00:00,1082,2396
summary,2022-01-14,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-01-11T14:35:00+00:00,635,1694
summary,2022-01-17,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9074,2022-01-14T14:40:00+00:00,290,474
summary,2022-01-17,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8967,2022-01-14T14:55:00+00:00,227,475
summary,2022-01-17,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-01-14T14:39:00+00:00,369,455
summary,2022-01-17,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-01-14T14:35:00+00:00,195,409
trade,2022-01-18,QQQ,Long,2022-01-18T15:11:00+00:00,2022-01-18T15:38:00+00:00,376.1978,374.2427,9.83,-19.22,-0.005197,1620000,ScoreExit,window:candle reversal,shooting_star,0.5335,-0.0513,0.6104,0.2875,1.0000,-0.5089,-0.0625,0.1237,,,
summary,2022-01-18,QQQ,,,,,,,-19.22,,1,,,,,,,,,,,,0.6085,2022-01-18T15:29:00+00:00,211,701
trade,2022-01-18,AAPL,Long,2022-01-18T14:31:00+00:00,2022-01-18T15:46:00+00:00,171.9866,171.6135,21.50,-8.02,-0.002169,4500000,ScoreExit,window:candle reversal,shooting_star,0.4860,-0.0718,0.4658,0.3677,0.7293,-0.1754,-0.1657,0.1505,,,
summary,2022-01-18,AAPL,,,,,,,-8.02,,1,,,,,,,,,,,,0.6712,2022-01-18T10:13:00+00:00,203,660
summary,2022-01-18,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.6814,2022-01-18T15:05:00+00:00,198,600
summary,2022-01-18,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9007,2022-01-18T13:00:00+00:00,148,425
trade,2022-01-19,QQQ,Long,2022-01-19T14:36:00+00:00,2022-01-19T15:21:00+00:00,372.7368,373.1230,9.89,3.82,0.001036,2700000,ScoreExit,window:candle reversal,shooting_star,0.3038,-0.0979,0.1173,0.3217,0.3302,-0.5140,-0.1504,0.1458,,,
summary,2022-01-19,QQQ,,,,,,,3.82,,1,,,,,,,,,,,,0.6085,2022-01-18T15:29:00+00:00,574,1592
trade,2022-01-19,AAPL,Long,2022-01-19T14:56:00+00:00,2022-01-19T15:56:00+00:00,170.6312,168.9343,21.64,-36.73,-0.009945,3600000,SessionClose,window:candle reversal,shooting_star,0.3545,0.0000,0.4912,0.3545,0.3090,0.2788,-0.3425,-0.1703,,,
summary,2022-01-19,AAPL,,,,,,,-36.73,,1,,,,,,,,,,,,0.6712,2022-01-18T10:13:00+00:00,418,1469
summary,2022-01-19,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8115,2022-01-19T14:57:00+00:00,573,1315
summary,2022-01-19,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9007,2022-01-18T13:00:00+00:00,288,857
summary,2022-01-20,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6085,2022-01-18T15:29:00+00:00,747,2509
trade,2022-01-20,AAPL,Long,2022-01-20T15:31:00+00:00,2022-01-20T15:56:00+00:00,169.3758,169.2143,21.65,-3.50,-0.000953,1500000,SessionClose,window:candle reversal,shooting_star,0.3385,0.0993,0.5166,0.3569,0.2422,0.1375,0.0260,0.2331,,,
summary,2022-01-20,AAPL,,,,,,,-3.50,,1,,,,,,,,,,,,0.6712,2022-01-18T10:13:00+00:00,584,2328
summary,2022-01-20,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8115,2022-01-19T14:57:00+00:00,907,2047
summary,2022-01-20,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9007,2022-01-18T13:00:00+00:00,289,1311
summary,2022-01-21,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9026,2022-01-18T15:10:00+00:00,569,3134
summary,2022-01-21,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7419,2022-01-18T15:29:00+00:00,398,2981
summary,2022-01-21,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-01-18T14:38:00+00:00,792,2655
summary,2022-01-21,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9472,2022-01-18T15:11:00+00:00,262,1809
summary,2022-01-24,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9629,2022-01-21T15:50:00+00:00,315,1221
summary,2022-01-24,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.9065,2022-01-21T14:31:00+00:00,249,1200
summary,2022-01-24,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-01-21T14:31:00+00:00,357,1173
summary,2022-01-24,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-01-21T14:33:00+00:00,283,956
summary,2022-01-25,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.8441,2022-01-24T18:19:00+00:00,839,1668
trade,2022-01-25,AAPL,Long,2022-01-25T15:49:00+00:00,2022-01-25T15:56:00+00:00,159.7129,158.7774,22.74,-21.28,-0.005858,420000,SessionClose,window:strong core,hammer,0.4393,0.0427,0.5610,0.4871,0.3031,-0.4297,0.0848,0.1160,,,
summary,2022-01-25,AAPL,,,,,,,-21.28,,1,,,,,,,,,,,,0.7814,2022-01-24T20:59:00+00:00,623,1598
summary,2022-01-25,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9153,2022-01-24T18:16:00+00:00,730,1505
summary,2022-01-25,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9611,2022-01-24T20:33:00+00:00,397,976
trade,2022-01-26,QQQ,Long,2022-01-26T15:01:00+00:00,2022-01-26T15:21:00+00:00,352.9809,351.8994,10.52,-11.38,-0.003064,1200000,ScoreExit,window:strong core,hammer,0.4013,-0.0559,0.5744,0.4028,0.3407,-0.0165,-0.2608,0.3407,,,
summary,2022-01-26,QQQ,,,,,,,-11.38,,1,,,,,,,,,,,,0.8441,2022-01-24T18:19:00+00:00,1384,2620
summary,2022-01-26,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7814,2022-01-24T20:59:00+00:00,1190,2517
summary,2022-01-26,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9153,2022-01-24T18:16:00+00:00,1337,2442
summary,2022-01-26,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9611,2022-01-24T20:33:00+00:00,620,1528
summary,2022-01-27,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.8476,2022-01-24T18:16:00+00:00,1863,3236
summary,2022-01-27,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8534,2022-01-24T14:39:00+00:00,1787,3101
summary,2022-01-27,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9268,2022-01-25T23:10:00+00:00,1929,2955
trade,2022-01-27,AMZN,Long,2022-01-27T14:41:00+00:00,2022-01-27T15:36:00+00:00,2804.0960,2832.2251,1.32,37.04,0.010031,3300000,ScoreExit,window:5m thrust,shooting_star,0.4001,-0.1913,0.0377,0.5809,0.1593,0.0426,-0.5401,0.4285,,,
summary,2022-01-27,AMZN,,,,,,,37.04,,1,,,,,,,,,,,,1.0000,2022-01-24T14:33:00+00:00,742,1889
trade,2022-01-28,QQQ,Long,2022-01-28T15:56:00+00:00,2022-01-28T15:57:00+00:00,343.9081,343.5319,10.67,-4.01,-0.001094,60000,SessionClose,window:5m thrust,three_outside_up,0.4969,0.4839,0.5532,0.6662,0.1396,0.4224,0.6662,0.1396,,,
summary,2022-01-28,QQQ,,,,,,,-4.01,,1,,,,,,,,,,,,0.8252,2022-01-25T15:29:00+00:00,1487,3242
trade,2022-01-28,AAPL,Long,2022-01-28T15:16:00+00:00,2022-01-28T15:56:00+00:00,165.6947,166.2251,22.47,11.92,0.003201,2400000,SessionClose,window:strong core,,0.5200,0.4730,0.5566,0.4820,0.5839,0.2239,0.4590,0.5839,,,
trade,2022-01-28,AAPL,Long,2022-01-28T15:58:00+00:00,2022-01-28T15:59:00+00:00,166.3349,166.5650,22.44,5.16,0.001384,60000,SessionClose,window:strong core,three_outside_up,0.4718,0.5059,0.2123,0.4590,0.5839,0.5529,0.4590,0.5839,,,
summary,2022-01-28,AAPL,,,,,,,17.08,,2,,,,,,,,,,,,0.9561,2022-01-25T15:48:00+00:00,2116,3148
trade,2022-01-28,MSFT,Long,2022-01-28T15:46:00+00:00,2022-01-28T15:56:00+00:00,298.3145,301.1646,12.54,35.75,0.009554,600000,SessionClose,window:5m thrust,bullish_engulfing,0.4425,0.5752,0.0762,0.5321,0.3854,0.5344,0.6770,0.3854,,,
trade,2022-01-28,MSFT,Long,2022-01-28T15:58:00+00:00,2022-01-28T15:59:00+00:00,301.5754,301.7844,12.50,2.61,0.000693,60000,SessionClose,window:5m thrust,three_outside_up,0.5776,0.5799,0.5578,0.6770,0.3854,0.5808,0.6770,0.3854,,,
summary,2022-01-28,MSFT,,,,,,,38.37,,2,,,,,,,,,,,,0.9736,2022-01-25T23:10:00+00:00,1933,2900
summary,2022-01-28,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9176,2022-01-26T11:06:00+00:00,703,1918
summary,2022-01-31,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9601,2022-01-28T15:54:00+00:00,1058,1177
trade,2022-01-31,AAPL,Long,2022-01-31T14:41:00+00:00,2022-01-31T15:56:00+00:00,171.6165,172.9231,21.56,28.17,0.007614,4500000,SessionClose,window:strong core,hammer,0.5678,0.3263,0.5647,0.4263,0.8519,0.4690,0.0927,0.7457,,,
summary,2022-01-31,AAPL,,,,,,,28.17,,1,,,,,,,,,,,,0.9588,2022-01-28T15:47:00+00:00,1117,1181
summary,2022-01-31,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9593,2022-01-28T15:50:00+00:00,898,1044
trade,2022-01-31,AMZN,Long,2022-01-31T14:31:00+00:00,2022-01-31T15:56:00+00:00,2909.0754,2953.9535,1.27,56.84,0.015427,5100000,SessionClose,window:strong core,,0.7854,0.5559,0.6434,0.8139,0.7756,0.8167,0.3542,0.8722,,,
summary,2022-01-31,AMZN,,,,,,,56.84,,1,,,,,,,,,,,,0.9152,2022-01-28T15:59:00+00:00,650,863
summary,2022-02-01,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7650,2022-01-31T15:09:00+00:00,1244,1590
summary,2022-02-01,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7084,2022-01-31T15:00:00+00:00,1074,1521
summary,2022-02-01,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7466,2022-01-31T15:08:00+00:00,422,1252
summary,2022-02-01,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.8319,2022-01-31T14:40:00+00:00,693,861
summary,2022-02-02,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7650,2022-01-31T15:09:00+00:00,1923,2496
summary,2022-02-02,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7084,2022-01-31T15:00:00+00:00,1651,2400
trade,2022-02-02,MSFT,Long,2022-02-02T14:36:00+00:00,2022-02-02T15:52:00+00:00,311.1483,312.5912,11.85,17.10,0.004637,4560000,ScoreExit,window:strong core,shooting_star,0.4319,-0.0532,0.5076,0.4075,0.4555,-0.1979,-0.2442,0.3772,,,
summary,2022-02-02,MSFT,,,,,,,17.10,,1,,,,,,,,,,,,0.7466,2022-01-31T15:08:00+00:00,988,2025
summary,2022-02-02,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.8659,2022-02-01T21:12:00+00:00,989,1412
summary,2022-02-03,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9651,2022-01-31T14:41:00+00:00,1865,3129
trade,2022-02-03,AAPL,Long,2022-02-03T15:21:00+00:00,2022-02-03T15:47:00+00:00,175.8055,175.3174,20.96,-10.23,-0.002777,1560000,ScoreExit,window:candle reversal,shooting_star,0.3656,-0.0507,0.5365,0.3749,0.2901,-0.5682,-0.1349,0.2901,,,
summary,2022-02-03,AAPL,,,,,,,-10.23,,1,,,,,,,,,,,,1.0000,2022-01-31T14:40:00+00:00,2033,2987
summary,2022-02-03,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9104,2022-01-31T14:55:00+00:00,1094,2607
summary,2022-02-03,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-01-31T14:34:00+00:00,989,1975
summary,2022-02-04,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6603,2022-02-01T21:29:00+00:00,1236,3159
summary,2022-02-04,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7523,2022-02-01T15:59:00+00:00,1667,3023
trade,2022-02-04,MSFT,Long,2022-02-04T14:48:00+00:00,2022-02-04T15:34:00+00:00,303.5660,303.7638,12.15,2.40,0.000652,2760000,ScoreExit,window:5m thrust,shooting_star,0.4125,-0.0512,0.3577,0.5661,0.1235,-0.5513,-0.0232,0.0594,,,
summary,2022-02-04,MSFT,,,,,,,2.40,,1,,,,,,,,,,,,0.6550,2022-02-02T15:01:00+00:00,1307,2707
trade,2022-02-04,AMZN,Long,2022-02-04T15:06:00+00:00,2022-02-04T15:56:00+00:00,3108.9674,3111.0164,1.18,2.42,0.000659,3000000,SessionClose,window:candle reversal,shooting_star,0.5979,0.5176,0.8518,0.5759,0.5573,0.4782,0.5043,0.5573,,,
trade,2022-02-04,AMZN,Long,2022-02-04T15:58:00+00:00,2022-02-04T15:59:00+00:00,3112.3084,3110.5416,1.18,-2.08,-0.000568,60000,SessionClose,window:strong core,shooting_star,0.5051,0.4822,0.3527,0.5043,0.5573,0.1238,0.5043,0.5573,,,
summary,2022-02-04,AMZN,,,,,,,0.34,,2,,,,,,,,,,,,0.9106,2022-02-01T21:12:00+00:00,1032,2343
trade,2022-02-07,QQQ,Long,2022-02-07T14:51:00+00:00,2022-02-07T15:49:00+00:00,360.1680,358.4274,10.29,-17.92,-0.004833,3480000,ScoreExit,window:candle reversal,bearish_engulfing,0.4728,-0.0626,0.3190,0.4319,0.6057,-0.5040,-0.2612,0.4816,,,
summary,2022-02-07,QQQ,,,,,,,-17.92,,1,,,,,,,,,,,,0.9369,2022-02-04T14:45:00+00:00,810,1160
trade,2022-02-07,AAPL,Long,2022-02-07T14:51:00+00:00,2022-02-07T15:51:00+00:00,173.4870,172.8881,21.26,-12.74,-0.003452,3600000,ScoreExit,window:candle reversal,bearish_engulfing,0.4095,-0.0658,0.2595,0.3485,0.5813,-0.5568,-0.1976,0.3614,,,
summary,2022-02-07,AAPL,,,,,,,-12.74,,1,,,,,,,,,,,,0.8932,2022-02-04T15:00:00+00:00,703,1074
summary,2022-02-07,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2022-02-04T14:41:00+00:00,473,950
summary,2022-02-07,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9635,2022-02-04T15:08:00+00:00,660,915
summary,2022-02-08,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.5774,2022-02-07T14:54:00+00:00,528,1508
trade,2022-02-08,AAPL,Long,2022-02-08T15:51:00+00:00,2022-02-08T15:56:00+00:00,172.6568,172.6331,21.52,-0.51,-0.000137,300000,SessionClose,window:candle reversal,shooting_star,0.3422,0.3256,0.4161,0.3609,0.2803,0.3045,0.3415,0.3009,,,
summary,2022-02-08,AAPL,,,,,,,-0.51,,1,,,,,,,,,,,,0.6844,2022-02-07T10:48:00+00:00,622,1353
summary,2022-02-08,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8624,2022-02-07T12:34:00+00:00,386,1166
trade,2022-02-08,AMZN,Long,2022-02-08T15:37:00+00:00,2022-02-08T15:56:00+00:00,3126.6127,3171.3233,1.20,53.48,0.014300,1140000,SessionClose,window:5m thrust,evening_star,0.3934,0.4995,0.3604,0.5504,0.0903,0.7369,0.6432,0.1330,,,
trade,2022-02-08,AMZN,Long,2022-02-08T15:58:00+00:00,2022-02-08T15:59:00+00:00,3166.7747,3167.0746,1.19,0.36,0.000095,60000,SessionClose,window:5m thrust,,0.4138,0.4183,0.0085,0.6432,0.0903,0.0533,0.6432,0.0903,,,
summary,2022-02-08,AMZN,,,,,,,53.83,,2,,,,,,,,,,,,0.9348,2022-02-07T14:42:00+00:00,413,898
summary,2022-02-09,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.5774,2022-02-07T14:54:00+00:00,1256,2382
summary,2022-02-09,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6844,2022-02-07T10:48:00+00:00,1257,2154
trade,2022-02-09,MSFT,Long,2022-02-09T14:36:00+00:00,2022-02-09T15:12:00+00:00,309.6179,308.9623,11.97,-7.85,-0.002117,2160000,ScoreExit,window:strong core,hammer,0.4272,-0.0625,-0.1493,0.4811,0.5115,-0.3976,-0.2681,0.4604,,,
summary,2022-02-09,MSFT,,,,,,,-7.85,,1,,,,,,,,,,,,0.8624,2022-02-07T12:34:00+00:00,965,1819
summary,2022-02-09,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9348,2022-02-07T14:42:00+00:00,651,1344
trade,2022-02-10,QQQ,Long,2022-02-10T14:56:00+00:00,2022-02-10T15:56:00+00:00,364.0342,364.0657,10.16,0.32,0.000087,3600000,SessionClose,window:candle reversal,shooting_star,0.4264,-0.0482,0.5826,0.5082,0.2106,-0.5078,-0.1092,0.2272,,,
summary,2022-02-10,QQQ,,,,,,,0.32,,1,,,,,,,,,,,,0.7790,2022-02-07T14:41:00+00:00,1470,2940
summary,2022-02-10,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8792,2022-02-07T14:42:00+00:00,1405,2687
trade,2022-02-10,MSFT,Long,2022-02-10T15:01:00+00:00,2022-02-10T15:54:00+00:00,307.0871,306.8129,12.04,-3.30,-0.000893,3180000,ScoreExit,window:5m thrust,,0.3757,-0.0597,-0.1406,0.5805,0.1383,-0.5897,-0.0634,0.1245,,,
summary,2022-02-10,MSFT,,,,,,,-3.30,,1,,,,,,,,,,,,0.6037,2022-02-07T14:32:00+00:00,1047,2299
trade,2022-02-10,AMZN,Long,2022-02-10T15:06:00+00:00,2022-02-10T15:56:00+00:00,3196.3814,3192.1371,1.16,-4.92,-0.001328,3000000,SessionClose,window:5m thrust,hammer,0.5130,0.0000,0.5939,0.7456,0.0210,-0.7464,0.2269,-0.0048,,,
summary,2022-02-10,AMZN,,,,,,,-4.92,,1,,,,,,,,,,,,1.0000,2022-02-07T14:34:00+00:00,719,1738
summary,2022-02-11,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9564,2022-02-08T15:53:00+00:00,1618,2975
summary,2022-02-11,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.9526,2022-02-08T16:02:00+00:00,1501,2725
summary,2022-02-11,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9559,2022-02-08T16:02:00+00:00,1115,2307
summary,2022-02-11,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9818,2022-02-08T15:44:00+00:00,701,1734
summary,2022-02-14,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7595,2022-02-11T14:46:00+00:00,190,1195
summary,2022-02-14,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.5988,2022-02-11T14:46:00+00:00,417,1164
summary,2022-02-14,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8113,2022-02-11T14:46:00+00:00,318,1076
