row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_reason,candle_pattern,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
summary,2023-01-06,AMZN,,,,,,,5.74,,1,,,,,,,,,,,,1.0000,2023-01-03T14:37:00+00:00,1472,2905
summary,2023-01-09,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9536,2023-01-06T15:58:00+00:00,994,1147
summary,2023-01-09,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2023-01-06T14:34:00+00:00,986,1143
trade,2023-01-09,MSFT,Long,2023-01-09T14:36:00+00:00,2023-01-09T15:56:00+00:00,227.0731,229.8760,24.92,69.85,0.012344,4800000,SessionClose,window:strong core,three_outside_up,0.4632,0.1680,0.0367,0.4197,0.6922,-0.0093,-0.0353,0.6337,,,
summary,2023-01-09,MSFT,,,,,,,69.85,,1,,,,,,,,,,,,1.0000,2023-01-06T14:35:00+00:00,800,980
summary,2023-01-09,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9573,2023-01-06T15:57:00+00:00,991,1118
trade,2023-01-10,QQQ,Long,2023-01-10T15:13:00+00:00,2023-01-10T15:28:00+00:00,272.4467,271.7035,21.02,-15.62,-0.002728,900000,ScoreExit,window:candle reversal,shooting_star,0.3492,-0.0547,0.5680,0.3812,0.2123,-0.2374,-0.1177,0.1320,,,
summary,2023-01-10,QQQ,,,,,,,-15.62,,1,,,,,,,,,,,,0.6905,2023-01-09T15:03:00+00:00,729,1518
summary,2023-01-10,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6767,2023-01-09T15:07:00+00:00,480,1444
trade,2023-01-10,MSFT,Long,2023-01-10T14:31:00+00:00,2023-01-10T15:31:00+00:00,228.4335,228.7663,24.99,8.32,0.001457,3600000,ScoreExit,window:strong core,bullish_engulfing,0.3770,-0.2191,-0.0170,0.4207,0.4208,-0.6119,-0.4295,0.3324,,,
summary,2023-01-10,MSFT,,,,,,,8.32,,1,,,,,,,,,,,,0.6955,2023-01-09T15:00:00+00:00,706,1166
trade,2023-01-10,AMZN,Long,2023-01-10T14:31:00+00:00,2023-01-10T15:45:00+00:00,87.3812,88.3285,64.87,61.45,0.010841,4440000,ScoreExit,window:5m thrust,bullish_engulfing,0.4047,-0.0604,-0.5358,0.6173,0.2930,-0.5548,-0.3016,0.5869,,,
summary,2023-01-10,AMZN,,,,,,,61.45,,1,,,,,,,,,,,,0.7188,2023-01-09T15:03:00+00:00,765,1404
summary,2023-01-11,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6905,2023-01-09T15:03:00+00:00,1396,2351
summary,2023-01-11,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6767,2023-01-09T15:07:00+00:00,1067,2211
trade,2023-01-11,MSFT,Long,2023-01-11T14:31:00+00:00,2023-01-11T15:56:00+00:00,231.7545,232.4053,24.75,16.11,0.002808,5100000,SessionClose,window:strong core,,0.4679,0.0119,0.5350,0.4769,0.4274,-0.3835,-0.1434,0.4543,,,
summary,2023-01-11,MSFT,,,,,,,16.11,,1,,,,,,,,,,,,0.6955,2023-01-09T15:00:00+00:00,1284,1796
trade,2023-01-11,AMZN,Long,2023-01-11T14:31:00+00:00,2023-01-11T15:56:00+00:00,91.4824,92.5822,62.71,68.96,0.012022,5100000,SessionClose,window:strong core,shooting_star,0.5864,0.0127,0.5525,0.5637,0.6432,-0.4388,-0.1915,0.5715,,,
summary,2023-01-11,AMZN,,,,,,,68.96,,1,,,,,,,,,,,,0.7188,2023-01-09T15:03:00+00:00,1539,2211
trade,2023-01-12,QQQ,Long,2023-01-12T15:36:00+00:00,2023-01-12T15:56:00+00:00,277.9684,277.1618,20.64,-16.65,-0.002902,1200000,SessionClose,window:strong core,bullish_engulfing,0.4050,0.1583,0.4261,0.4191,0.3700,0.4163,0.0095,0.3700,,,
summary,2023-01-12,QQQ,,,,,,,-16.65,,1,,,,,,,,,,,,0.9547,2023-01-09T15:45:00+00:00,1815,2933
summary,2023-01-12,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.9541,2023-01-09T15:46:00+00:00,1706,2775
trade,2023-01-12,MSFT,Long,2023-01-12T15:11:00+00:00,2023-01-12T15:56:00+00:00,236.5159,237.7037,24.15,28.69,0.005022,2700000,SessionClose,window:strong core,hammer,0.5245,0.1726,0.5375,0.5746,0.4200,0.5053,-0.0065,0.4200,,,
summary,2023-01-12,MSFT,,,,,,,28.69,,1,,,,,,,,,,,,0.9516,2023-01-09T15:40:00+00:00,1682,2303
summary,2023-01-12,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9846,2023-01-09T14:31:00+00:00,2102,2843
trade,2023-01-13,QQQ,Long,2023-01-13T15:06:00+00:00,2023-01-13T15:56:00+00:00,278.3685,278.8513,20.57,9.93,0.001735,3000000,SessionClose,window:candle reversal,shooting_star,0.3629,0.1104,0.5516,0.3817,0.2623,0.2002,0.0195,0.2623,,,
summary,2023-01-13,QQQ,,,,,,,9.93,,1,,,,,,,,,,,,1.0000,2023-01-10T14:34:00+00:00,2393,2928
trade,2023-01-13,AAPL,Long,2023-01-13T15:16:00+00:00,2023-01-13T15:56:00+00:00,133.5434,133.7549,42.62,9.01,0.001583,2400000,SessionClose,window:candle reversal,shooting_star,0.3834,0.2762,0.5408,0.4059,0.2858,0.3917,0.2522,0.2858,,,
summary,2023-01-13,AAPL,,,,,,,9.01,,1,,,,,,,,,,,,1.0000,2023-01-10T14:34:00+00:00,2059,2738
summary,2023-01-13,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2023-01-10T14:34:00+00:00,1584,2281
summary,2023-01-13,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2023-01-10T14:32:00+00:00,2476,2841
summary,2023-01-16,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9528,2023-01-13T15:47:00+00:00,437,488
summary,2023-01-16,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.9576,2023-01-13T15:40:00+00:00,442,476
summary,2023-01-16,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.5965,2023-01-13T15:06:00+00:00,309,443
summary,2023-01-16,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9560,2023-01-13T15:40:00+00:00,487,498
trade,2023-01-17,QQQ,Long,2023-01-17T15:01:00+00:00,2023-01-17T15:37:00+00:00,281.7795,281.4605,20.37,-6.50,-0.001132,2160000,ScoreExit,window:strong core,bullish_engulfing,0.5319,-0.0785,0.4874,0.4465,0.7176,-0.5730,-0.1003,0.1300,,,
summary,2023-01-17,QQQ,,,,,,,-6.50,,1,,,,,,,,,,,,0.6307,2023-01-17T15:06:00+00:00,391,656
trade,2023-01-17,AAPL,Long,2023-01-17T15:06:00+00:00,2023-01-17T15:41:00+00:00,136.3938,135.6393,42.03,-31.72,-0.005532,2100000,ScoreExit,window:strong core,three_outside_up,0.6280,-0.1312,0.5911,0.4482,1.0000,-0.5834,-0.1273,0.0118,,,
summary,2023-01-17,AAPL,,,,,,,-31.72,,1,,,,,,,,,,,,0.6809,2023-01-17T15:20:00+00:00,392,606
summary,2023-01-17,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7240,2023-01-17T15:09:00+00:00,347,553
summary,2023-01-17,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.5772,2023-01-17T12:29:00+00:00,174,614
summary,2023-01-18,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6307,2023-01-17T15:06:00+00:00,741,1484
trade,2023-01-18,AAPL,Long,2023-01-18T14:51:00+00:00,2023-01-18T15:41:00+00:00,137.7538,137.3438,41.35,-16.96,-0.002977,3000000,ScoreExit,window:candle reversal,shooting_star,0.4168,-0.0845,0.5754,0.2691,0.6591,-0.3255,-0.3335,0.4939,,,
summary,2023-01-18,AAPL,,,,,,,-16.96,,1,,,,,,,,,,,,0.6809,2023-01-17T15:20:00+00:00,837,1394
summary,2023-01-18,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7240,2023-01-17T15:09:00+00:00,562,1195
summary,2023-01-18,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.5772,2023-01-17T12:29:00+00:00,369,1451
summary,2023-01-19,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6307,2023-01-17T15:06:00+00:00,741,2364
summary,2023-01-19,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6809,2023-01-17T15:20:00+00:00,932,2233
summary,2023-01-19,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7240,2023-01-17T15:09:00+00:00,562,1873
summary,2023-01-19,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.5772,2023-01-17T12:29:00+00:00,369,2293
summary,2023-01-20,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9011,2023-01-17T15:03:00+00:00,835,2944
summary,2023-01-20,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8977,2023-01-17T15:05:00+00:00,1261,2777
trade,2023-01-20,MSFT,Long,2023-01-20T14:36:00+00:00,2023-01-20T15:42:00+00:00,235.2055,235.7143,24.13,12.28,0.002163,3960000,ScoreExit,window:5m thrust,shooting_star,0.3660,-0.0895,0.3615,0.5116,0.0765,-0.5538,-0.1223,0.1310,,,
summary,2023-01-20,MSFT,,,,,,,12.28,,1,,,,,,,,,,,,0.8974,2023-01-17T15:03:00+00:00,901,2330
summary,2023-01-20,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.5399,2023-01-18T15:01:00+00:00,530,2867
summary,2023-01-23,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.8710,2023-01-20T16:02:00+00:00,1049,1137
summary,2023-01-23,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7940,2023-01-20T15:35:00+00:00,1014,1121
trade,2023-01-23,MSFT,Long,2023-01-23T14:48:00+00:00,2023-01-23T15:56:00+00:00,241.8074,242.8721,23.58,25.10,0.004403,4080000,SessionClose,window:candle reversal,shooting_star,0.3625,0.2514,0.4451,0.2438,0.5724,-0.2832,0.1511,0.6301,,,
summary,2023-01-23,MSFT,,,,,,,25.10,,1,,,,,,,,,,,,0.9743,2023-01-20T14:41:00+00:00,967,1037
trade,2023-01-23,AMZN,Long,2023-01-23T15:31:00+00:00,2023-01-23T15:56:00+00:00,97.6143,97.0309,58.82,-34.32,-0.005977,1500000,SessionClose,window:candle reversal,shooting_star,0.3932,0.1612,0.5478,0.3079,0.5122,-0.1587,0.0389,0.5122,,,
summary,2023-01-23,AMZN,,,,,,,-34.32,,1,,,,,,,,,,,,0.9562,2023-01-20T16:02:00+00:00,976,1102
trade,2023-01-24,QQQ,Long,2023-01-24T14:53:00+00:00,2023-01-24T15:37:00+00:00,289.1117,287.3288,19.89,-35.47,-0.006167,2640000,ScoreExit,window:strong core,hammer,0.4514,-0.0737,0.5601,0.4965,0.3252,-0.4845,-0.1451,0.2061,,,
summary,2023-01-24,QQQ,,,,,,,-35.47,,1,,,,,,,,,,,,0.6708,2023-01-23T14:52:00+00:00,1041,1479
trade,2023-01-24,AAPL,Long,2023-01-24T14:33:00+00:00,2023-01-24T15:56:00+00:00,141.1873,142.0712,41.03,36.26,0.006260,4980000,SessionClose,window:strong core,shooting_star,0.4390,0.3430,0.5676,0.4763,0.3216,0.5432,0.1751,0.6122,,,
summary,2023-01-24,AAPL,,,,,,,36.26,,1,,,,,,,,,,,,0.6901,2023-01-23T14:52:00+00:00,962,1405
summary,2023-01-24,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.6472,2023-01-23T16:07:00+00:00,790,1235
trade,2023-01-24,AMZN,Long,2023-01-24T14:36:00+00:00,2023-01-24T15:56:00+00:00,97.4742,96.8181,58.70,-38.51,-0.006731,4800000,SessionClose,window:candle reversal,shooting_star,0.3570,0.1196,0.4810,0.3988,0.2319,0.5001,0.1146,0.0026,,,
summary,2023-01-24,AMZN,,,,,,,-38.51,,1,,,,,,,,,,,,0.6252,2023-01-23T12:32:00+00:00,827,1369
summary,2023-01-25,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6708,2023-01-23T14:52:00+00:00,1272,2402
summary,2023-01-25,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6901,2023-01-23T14:52:00+00:00,1250,2256
summary,2023-01-25,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8580,2023-01-24T21:06:00+00:00,1111,2137
summary,2023-01-25,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.6574,2023-01-24T21:08:00+00:00,1115,2275
summary,2023-01-26,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9544,2023-01-23T15:49:00+00:00,1780,3015
trade,2023-01-26,AAPL,Long,2023-01-26T14:31:00+00:00,2023-01-26T15:02:00+00:00,143.6381,143.0321,39.99,-24.23,-0.004219,1860000,ScoreExit,window:candle reversal,bearish_engulfing,0.4160,-0.0616,0.5248,0.4077,0.3964,-0.3582,-0.1818,0.2777,,,
summary,2023-01-26,AAPL,,,,,,,-24.23,,1,,,,,,,,,,,,1.0000,2023-01-23T14:33:00+00:00,1616,2813
summary,2023-01-26,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2023-01-23T14:40:00+00:00,1444,2683
trade,2023-01-26,AMZN,Long,2023-01-26T14:31:00+00:00,2023-01-26T15:36:00+00:00,99.0947,98.9352,57.03,-9.10,-0.001610,3900000,ScoreExit,window:strong core,bullish_engulfing,0.4625,-0.1002,0.5777,0.4178,0.5134,-0.3798,-0.2699,0.3325,,,
summary,2023-01-26,AMZN,,,,,,,-9.10,,1,,,,,,,,,,,,0.8981,2023-01-23T14:53:00+00:00,1669,2906
trade,2023-01-27,QQQ,Long,2023-01-27T14:46:00+00:00,2023-01-27T15:47:00+00:00,293.6331,293.9869,19.49,6.89,0.001205,3660000,ScoreExit,window:strong core,three_outside_up,0.4512,-0.0546,0.5315,0.4533,0.4204,-0.5438,-0.2055,0.4102,,,
summary,2023-01-27,QQQ,,,,,,,6.89,,1,,,,,,,,,,,,0.8936,2023-01-24T14:54:00+00:00,1927,3064
trade,2023-01-27,AAPL,Long,2023-01-27T14:46:00+00:00,2023-01-27T15:56:00+00:00,144.4934,144.4017,39.33,-3.61,-0.000635,4200000,SessionClose,window:strong core,bullish_engulfing,0.4427,-0.0248,0.4846,0.4498,0.4145,-0.5494,-0.1559,0.4124,,,
summary,2023-01-27,AAPL,,,,,,,-3.61,,1,,,,,,,,,,,,0.9451,2023-01-24T14:43:00+00:00,1962,2834
summary,2023-01-27,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9599,2023-01-24T21:06:00+00:00,1847,2694
trade,2023-01-27,AMZN,Long,2023-01-27T14:31:00+00:00,2023-01-27T15:56:00+00:00,100.3551,101.5645,56.35,68.15,0.012051,5100000,SessionClose,window:strong core,,0.5068,0.1399,0.5962,0.4630,0.5646,-0.5427,0.0128,0.6218,,,
summary,2023-01-27,AMZN,,,,,,,68.15,,1,,,,,,,,,,,,1.0000,2023-01-24T14:36:00+00:00,2111,2938
summary,2023-01-30,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.8933,2023-01-27T15:07:00+00:00,397,1176
summary,2023-01-30,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8929,2023-01-27T14:49:00+00:00,378,1137
summary,2023-01-30,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.5890,2023-01-27T20:07:00+00:00,238,1015
summary,2023-01-30,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.9573,2023-01-27T15:41:00+00:00,504,1148
trade,2023-01-31,QQQ,Long,2023-01-31T15:36:00+00:00,2023-01-31T15:56:00+00:00,292.5326,292.3973,19.56,-2.65,-0.000463,1200000,SessionClose,window:candle reversal,bearish_engulfing,0.3141,0.3755,0.4812,0.2054,0.4759,0.1764,0.3565,0.4800,,,
summary,2023-01-31,QQQ,,,,,,,-2.65,,1,,,,,,,,,,,,0.4590,2023-01-30T15:04:00+00:00,602,1562
summary,2023-01-31,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.5103,2023-01-30T12:49:00+00:00,535,1423
trade,2023-01-31,MSFT,Long,2023-01-31T15:11:00+00:00,2023-01-31T15:56:00+00:00,244.2919,244.6916,23.40,9.35,0.001636,2700000,SessionClose,window:candle reversal,shooting_star,0.3452,0.0638,0.0532,0.3259,0.4811,-0.4321,-0.0829,0.5224,,,
summary,2023-01-31,MSFT,,,,,,,9.35,,1,,,,,,,,,,,,0.4802,2023-01-31T20:59:00+00:00,528,1193
summary,2023-01-31,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.8071,2023-01-30T10:34:00+00:00,1035,1451
summary,2023-02-01,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7117,2023-02-01T20:08:00+00:00,1227,2432
summary,2023-02-01,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6026,2023-02-01T20:09:00+00:00,884,2185
summary,2023-02-01,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7036,2023-02-01T20:05:00+00:00,996,1779
summary,2023-02-01,AMZN,,,,,,,0.00,,0,,,,,,,,,,,,0.8071,2023-01-30T10:34:00+00:00,1609,2254
trade,2023-02-02,QQQ,Long,2023-02-02T15:31:00+00:00,2023-02-02T15:56:00+00:00,309.6679,310.5018,18.53,15.45,0.002693,1500000,SessionClose,window:strong core,hammer,0.4713,0.3509,0.5735,0.4054,0.5690,-0.2172,0.3366,0.5690,,,
summary,2023-02-02,QQQ,,,,,,,15.45,,1,,,,,,,,,,,,0.7076,2023-02-01T20:08:00+00:00,1849,3067
summary,2023-02-02,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.5991,2023-02-01T20:09:00+00:00,1508,2853
trade,2023-02-02,MSFT,Long,2023-02-02T15:58:00+00:00,2023-02-02T15:59:00+00:00,260.3731,260.1519,22.31,-4.93,-0.000849,60000,SessionClose,window:candle reversal,bearish_engulfing,0.3290,0.3221,-0.2808,0.2301,0.7302,-0.3498,0.2301,0.7302,,,
summary,2023-02-02,MSFT,,,,,,,-4.93,,1,,,,,,,,,,,,0.7005,2023-02-01T20:05:00+00:00,1642,2387
trade,2023-02-02,AMZN,Long,2023-02-02T15:41:00+00:00,2023-02-02T15:56:00+00:00,111.2783,111.5915,52.11,16.32,0.002815,900000,SessionClose,window:strong core,three_outside_up,0.5099,0.5139,0.2178,0.4910,0.6450,0.0141,0.5317,0.6450,,,
trade,2023-02-02,AMZN,Long,2023-02-02T15:58:00+00:00,2023-02-02T15:59:00+00:00,111.6685,111.7015,52.05,1.72,0.000295,60000,SessionClose,window:strong core,hammer,0.5220,0.5618,0.0947,0.5317,0.6450,0.4931,0.5317,0.6450,,,
summary,2023-02-02,AMZN,,,,,,,18.04,,2,,,,,,,,,,,,0.8835,2023-01-30T15:04:00+00:00,2244,2925
trade,2023-02-03,QQQ,Long,2023-02-03T14:52:00+00:00,2023-02-03T15:56:00+00:00,308.5175,310.7817,18.63,42.19,0.007339,3840000,SessionClose,window:5m thrust,hammer,0.4433,0.1110,0.0801,0.5918,0.2674,-0.4772,0.0710,0.3871,,,
summary,2023-02-03,QQQ,,,,,,,42.19,,1,,,,,,,,,,,,0.9538,2023-01-31T16:02:00+00:00,2408,3123
trade,2023-02-03,AAPL,Long,2023-02-03T14:31:00+00:00,2023-02-03T15:56:00+00:00,149.6099,155.9083,39.09,246.22,0.042099,5100000,SessionClose,window:candle reversal,bearish_engulfing,0.4918,0.2431,0.6101,0.3674,0.7011,-0.2581,0.1052,0.6858,,,
summary,2023-02-03,AAPL,,,,,,,246.22,,1,,,,,,,,,,,,0.8932,2023-01-31T14:48:00+00:00,2205,2988
trade,2023-02-03,MSFT,Long,2023-02-03T15:11:00+00:00,2023-02-03T15:56:00+00:00,261.5433,261.8564,22.19,6.95,0.001197,2700000,SessionClose,window:strong core,,0.4401,-0.0202,0.2308,0.4931,0.4038,-0.5357,-0.1462,0.4038,,,
summary,2023-02-03,MSFT,,,,,,,6.95,,1,,,,,,,,,,,,0.8446,2023-01-31T15:40:00+00:00,2077,2537
trade,2023-02-03,AMZN,Long,2023-02-03T14:46:00+00:00,2023-02-03T15:03:00+00:00,107.2322,106.7680,53.55,-24.86,-0.004329,1020000,ScoreExit,window:5m thrust,three_outside_up,0.3813,-0.0555,0.0138,0.5557,0.1550,-0.6193,-0.0772,0.1758,,,
trade,2023-02-03,AMZN,Long,2023-02-03T15:21:00+00:00,2023-02-03T15:56:00+00:00,107.6773,107.9176,53.16,12.78,0.002232,2100000,SessionClose,window:strong core,three_outside_up,0.4115,0.4510,0.4208,0.4086,0.4142,0.1975,0.4863,0.4650,,,
trade,2023-02-03,AMZN,Long,2023-02-03T15:58:00+00:00,2023-02-03T15:59:00+00:00,108.0974,108.1425,53.06,2.39,0.000417,60000,SessionClose,window:strong core,,0.4672,0.4846,0.3595,0.4863,0.4650,0.5337,0.4863,0.4650,,,
summary,2023-02-03,AMZN,,,,,,,-9.69,,3,,,,,,,,,,,,1.0000,2023-01-31T14:41:00+00:00,1812,3063
summary,2023-02-06,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2023-02-03T14:40:00+00:00,196,1196
summary,2023-02-06,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,1.0000,2023-02-03T14:32:00+00:00,382,1188
summary,2023-02-06,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9375,2023-02-03T14:46:00+00:00,174,984
trade,2023-02-06,AMZN,Long,2023-02-06T14:40:00+00:00,2023-02-06T14:53:00+00:00,103.2360,102.4712,56.64,-43.31,-0.007407,780000,ScoreExit,window:5m thrust,shooting_star,0.3525,-0.0660,0.1946,0.5031,0.1038,-0.5143,-0.0762,0.1038,,,
summary,2023-02-06,AMZN,,,,,,,-43.31,,1,,,,,,,,,,,,1.0000,2023-02-03T14:31:00+00:00,462,1191
summary,2023-02-07,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6262,2023-02-07T17:52:00+00:00,918,1561
trade,2023-02-07,AAPL,Long,2023-02-07T14:41:00+00:00,2023-02-07T15:56:00+00:00,152.4507,152.5992,38.20,5.67,0.000974,4500000,SessionClose,window:candle reversal,shooting_star,0.3750,0.0649,0.5677,0.3862,0.2885,-0.5100,0.0075,0.3712,,,
summary,2023-02-07,AAPL,,,,,,,5.67,,1,,,,,,,,,,,,0.6058,2023-02-06T16:28:00+00:00,613,1447
