row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_reason,candle_pattern,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
summary,2025-01-07,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9249,2025-01-06T10:22:00+00:00,390,1188
summary,2025-01-08,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.7286,2025-01-06T10:19:00+00:00,524,2255
summary,2025-01-08,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7863,2025-01-06T10:22:00+00:00,726,2410
summary,2025-01-08,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6062,2025-01-06T16:06:00+00:00,442,2088
summary,2025-01-08,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9249,2025-01-06T10:22:00+00:00,446,1769
summary,2025-01-09,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.7652,2025-01-06T15:54:00+00:00,276,2172
summary,2025-01-09,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.8302,2025-01-06T15:45:00+00:00,381,2290
summary,2025-01-09,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.9556,2025-01-06T15:45:00+00:00,239,1944
summary,2025-01-09,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.9373,2025-01-06T14:43:00+00:00,314,1622
summary,2025-01-10,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.3142,2025-01-08T18:28:00+00:00,311,2021
summary,2025-01-10,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.3659,2025-01-08T18:26:00+00:00,265,2086
summary,2025-01-10,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8735,2025-01-07T14:45:00+00:00,368,1754
summary,2025-01-10,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.6002,2025-01-07T14:57:00+00:00,464,1537
summary,2025-01-13,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.5894,2025-01-10T18:57:00+00:00,282,1201
summary,2025-01-13,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7119,2025-01-10T15:48:00+00:00,333,1243
summary,2025-01-13,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.5913,2025-01-10T18:34:00+00:00,358,1155
summary,2025-01-13,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.6805,2025-01-10T18:23:00+00:00,264,1006
summary,2025-01-14,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.5341,2025-01-13T17:59:00+00:00,992,1478
summary,2025-01-14,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7066,2025-01-13T10:34:00+00:00,1062,1593
trade,2025-01-14,AAPL,Long,2025-01-14T15:02:00+00:00,2025-01-14T15:37:00+00:00,235.2856,235.3644,1.28,0.10,0.000335,2100000,ScoreExit,window:candle reversal,three_outside_down,0.2120,-0.0777,0.2052,0.1416,0.3551,-0.5487,-0.2156,0.3551,,,
summary,2025-01-14,AAPL,,,,,,,0.10,,1,,,,,,,,,,,,0.7781,2025-01-13T10:32:00+00:00,877,1398
summary,2025-01-14,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8010,2025-01-13T10:30:00+00:00,613,1124
summary,2025-01-15,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.5997,2025-01-15T13:35:00+00:00,1620,2278
summary,2025-01-15,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7066,2025-01-13T10:34:00+00:00,1690,2416
trade,2025-01-15,AAPL,Long,2025-01-15T14:41:00+00:00,2025-01-15T15:56:00+00:00,237.2061,238.1035,1.27,1.14,0.003783,4500000,SessionClose,window:strong core,,0.4828,0.1786,0.5573,0.4928,0.4380,0.5566,-0.0341,0.4781,,,
summary,2025-01-15,AAPL,,,,,,,1.14,,1,,,,,,,,,,,,0.7781,2025-01-13T10:32:00+00:00,1366,2051
trade,2025-01-15,MSFT,Long,2025-01-15T14:46:00+00:00,2025-01-15T15:56:00+00:00,423.9396,425.1574,0.71,0.86,0.002873,4200000,SessionClose,window:strong core,hammer,0.5061,0.0160,0.5977,0.5011,0.4857,-0.3284,-0.1554,0.4736,,,
summary,2025-01-15,MSFT,,,,,,,0.86,,1,,,,,,,,,,,,0.8010,2025-01-13T10:30:00+00:00,1093,1718
summary,2025-01-16,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.8850,2025-01-13T15:46:00+00:00,2092,2829
summary,2025-01-16,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.9504,2025-01-13T15:49:00+00:00,2173,2990
summary,2025-01-16,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7067,2025-01-13T17:19:00+00:00,1556,2480
summary,2025-01-16,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8481,2025-01-13T14:37:00+00:00,1448,2170
summary,2025-01-17,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.6341,2025-01-15T13:35:00+00:00,1968,2813
summary,2025-01-17,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6774,2025-01-15T13:35:00+00:00,2018,2964
summary,2025-01-17,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.8644,2025-01-14T14:34:00+00:00,790,2606
summary,2025-01-17,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7440,2025-01-14T14:36:00+00:00,1453,2203
summary,2025-01-20,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.7683,2025-01-17T15:59:00+00:00,291,553
summary,2025-01-20,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.7227,2025-01-17T15:59:00+00:00,321,555
summary,2025-01-20,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.5036,2025-01-17T15:58:00+00:00,50,547
summary,2025-01-20,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.4138,2025-01-17T17:58:00+00:00,55,455
summary,2025-01-21,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.6095,2025-01-21T10:29:00+00:00,447,625
summary,2025-01-21,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6236,2025-01-21T10:33:00+00:00,450,676
summary,2025-01-21,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.5284,2025-01-21T20:55:00+00:00,141,687
summary,2025-01-21,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.7673,2025-01-21T10:37:00+00:00,203,512
trade,2025-01-22,SPY,Long,2025-01-22T15:21:00+00:00,2025-01-22T15:56:00+00:00,607.0971,606.5030,0.49,-0.29,-0.000979,2100000,SessionClose,window:candle reversal,bearish_engulfing,0.2053,0.0092,0.0400,0.1339,0.4033,-0.2143,-0.1506,0.4033,,,
summary,2025-01-22,SPY,,,,,,,-0.29,,1,,,,,,,,,,,,0.6095,2025-01-21T10:29:00+00:00,1133,1466
trade,2025-01-22,QQQ,Long,2025-01-22T14:51:00+00:00,2025-01-22T15:56:00+00:00,531.3444,531.6754,0.56,0.19,0.000623,3900000,SessionClose,window:strong core,hammer,0.4465,-0.0443,0.5056,0.4030,0.5137,-0.5077,-0.2220,0.4655,,,
summary,2025-01-22,QQQ,,,,,,,0.19,,1,,,,,,,,,,,,0.6236,2025-01-21T10:33:00+00:00,1239,1567
trade,2025-01-22,AAPL,Long,2025-01-22T14:51:00+00:00,2025-01-22T15:26:00+00:00,222.5267,221.6906,1.35,-1.13,-0.003758,2100000,ScoreExit,window:strong core,bullish_engulfing,0.4081,-0.0541,0.4474,0.4344,0.3425,-0.5436,-0.1077,0.2163,,,
summary,2025-01-22,AAPL,,,,,,,-1.13,,1,,,,,,,,,,,,0.5284,2025-01-21T20:55:00+00:00,815,1596
trade,2025-01-22,MSFT,Long,2025-01-22T14:41:00+00:00,2025-01-22T15:56:00+00:00,436.5592,441.3226,0.69,3.27,0.010911,4500000,SessionClose,window:candle reversal,evening_star,0.2724,0.1373,-0.5756,0.1457,0.8082,-0.4690,-0.0586,0.7313,,,
summary,2025-01-22,MSFT,,,,,,,3.27,,1,,,,,,,,,,,,0.8017,2025-01-21T22:41:00+00:00,896,1282
summary,2025-01-23,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.6095,2025-01-21T10:29:00+00:00,1667,2275
summary,2025-01-23,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.6236,2025-01-21T10:33:00+00:00,1775,2437
trade,2025-01-23,AAPL,Long,2025-01-23T15:16:00+00:00,2025-01-23T15:51:00+00:00,226.2579,225.6673,1.32,-0.78,-0.002610,2100000,ScoreExit,window:strong core,,0.3976,-0.0995,0.5498,0.4062,0.3299,-0.4363,-0.2581,0.3299,,,
summary,2025-01-23,AAPL,,,,,,,-0.78,,1,,,,,,,,,,,,0.5284,2025-01-21T20:55:00+00:00,1317,2436
summary,2025-01-23,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8017,2025-01-21T22:41:00+00:00,1386,1960
trade,2025-01-24,SPY,Long,2025-01-24T14:46:00+00:00,2025-01-24T15:02:00+00:00,610.6781,609.8220,0.49,-0.42,-0.001402,960000,ScoreExit,window:candle reversal,shooting_star,0.3135,-0.0535,0.3895,0.3219,0.2715,-0.5587,-0.1164,0.2409,,,
summary,2025-01-24,SPY,,,,,,,-0.42,,1,,,,,,,,,,,,0.4729,2025-01-22T00:48:00+00:00,1956,2801
summary,2025-01-24,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.5807,2025-01-21T22:41:00+00:00,2095,2965
summary,2025-01-24,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.6093,2025-01-21T20:55:00+00:00,1768,2970
summary,2025-01-24,MSFT,,,,,,,0.00,,0,,,,,,,,,,,,0.8882,2025-01-21T22:41:00+00:00,1728,2427
summary,2025-01-27,SPY,,,,,,,0.00,,0,,,,,,,,,,,,0.3324,2025-01-24T16:51:00+00:00,55,1223
summary,2025-01-27,QQQ,,,,,,,0.00,,0,,,,,,,,,,,,0.3833,2025-01-27T14:58:00+00:00,66,1235
summary,2025-01-27,AAPL,,,,,,,0.00,,0,,,,,,,,,,,,0.7258,2025-01-27T14:31:00+00:00,489,1281
trade,2025-01-27,MSFT,Long,2025-01-27T14:56:00+00:00,2025-01-27T15:56:00+00:00,428.8636,430.3134,0.53,0.77,0.003380,3600000,ScoreExit,window:5m thrust,bullish_engulfing,0.3975,-0.1376,0.0431,0.5899,0.1310,-0.4676,-0.2106,0.1183,,,
summary,2025-01-27,MSFT,,,,,,,0.77,,1,,,,,,,,,,,,0.9095,2025-01-24T14:46:00+00:00,453,1161
trade,2025-01-28,SPY,Long,2025-01-28T15:21:00+00:00,2025-01-28T15:56:00+00:00,601.2353,602.5142,0.50,0.64,0.002127,2100000,SessionClose,window:strong core,,0.4660,0.4360,0.5438,0.4463,0.4796,0.4586,0.4104,0.4796,,,
trade,2025-01-28,SPY,Long,2025-01-28T15:58:00+00:00,2025-01-28T15:59:00+00:00,602.8158,602.7691,0.50,-0.02,-0.000077,60000,SessionClose,window:strong core,bullish_engulfing,0.4200,0.4461,0.2985,0.4104,0.4796,0.5595,0.4104,0.4796,,,
summary,2025-01-28,SPY,,,,,,,0.62,,2,,,,,,,,,,,,0.5506,2025-01-27T14:39:00+00:00,1006,1563
trade,2025-01-28,QQQ,Long,2025-01-28T15:01:00+00:00,2025-01-28T15:56:00+00:00,515.3696,518.0295,0.58,1.55,0.005161,3300000,SessionClose,window:strong core,,0.4533,0.3446,0.5766,0.4138,0.4912,0.1201,0.2793,0.5502,,,
summary,2025-01-28,QQQ,,,,,,,1.55,,1,,,,,,,,,,,,0.6760,2025-01-27T14:58:00+00:00,1057,1651
