row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
summary,2025-01-01,SPY,,,,,,,0.00,,0,,,,,,,,,,0.6327,2024-12-30T16:43:00+00:00,635,1487
summary,2025-01-01,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6228,2024-12-30T16:42:00+00:00,596,1636
summary,2025-01-01,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.5689,2024-12-30T17:28:00+00:00,423,1297
summary,2025-01-01,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.8111,2024-12-30T14:51:00+00:00,783,1896
summary,2025-01-01,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.5926,2024-12-30T17:45:00+00:00,426,1112
summary,2025-01-02,SPY,,,,,,,0.00,,0,,,,,,,,,,0.6027,2024-12-30T16:43:00+00:00,866,1910
summary,2025-01-02,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6110,2024-12-30T16:42:00+00:00,731,2023
summary,2025-01-02,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.5623,2024-12-30T17:28:00+00:00,411,1742
summary,2025-01-02,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2024-12-30T14:38:00+00:00,1121,2290
summary,2025-01-02,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.6498,2024-12-30T15:44:00+00:00,524,1543
summary,2025-01-03,SPY,,,,,,,0.00,,0,,,,,,,,,,0.4946,2025-01-02T09:15:00+00:00,918,1934
summary,2025-01-03,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.5419,2025-01-02T09:09:00+00:00,958,1988
summary,2025-01-03,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.4551,2025-01-02T09:23:00+00:00,71,1837
trade,2025-01-03,NVDA,Long,2025-01-03T14:33:00+00:00,2025-01-03T15:56:00+00:00,141.4133,142.9114,290.33,434.95,0.010594,4980000,SessionClose,0.5838,0.1057,0.5881,0.5216,0.7068,-0.5048,-0.0499,0.6205,,,
summary,2025-01-03,NVDA,,,,,,,434.95,,1,,,,,,,,,,0.9004,2024-12-31T15:27:00+00:00,1509,2301
summary,2025-01-03,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.5334,2025-01-02T09:07:00+00:00,490,1569
summary,2025-01-06,SPY,,,,,,,0.00,,0,,,,,,,,,,0.7443,2025-01-03T16:03:00+00:00,952,1171
summary,2025-01-06,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.7286,2025-01-03T14:39:00+00:00,1003,1237
summary,2025-01-06,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.8627,2025-01-03T14:43:00+00:00,688,1144
summary,2025-01-06,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-03T14:32:00+00:00,1288,1351
summary,2025-01-06,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.7629,2025-01-03T15:04:00+00:00,691,1044
summary,2025-01-07,SPY,,,,,,,0.00,,0,,,,,,,,,,0.7286,2025-01-06T10:19:00+00:00,516,1426
summary,2025-01-07,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.7863,2025-01-06T10:22:00+00:00,712,1546
summary,2025-01-07,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.6171,2025-01-06T16:06:00+00:00,396,1384
summary,2025-01-07,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.8928,2025-01-06T09:53:00+00:00,1111,1681
summary,2025-01-07,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9249,2025-01-06T10:22:00+00:00,388,1188
summary,2025-01-08,SPY,,,,,,,0.00,,0,,,,,,,,,,0.7286,2025-01-06T10:19:00+00:00,516,2255
summary,2025-01-08,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.7863,2025-01-06T10:22:00+00:00,713,2410
summary,2025-01-08,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.6171,2025-01-06T16:06:00+00:00,439,2088
summary,2025-01-08,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.8928,2025-01-06T09:53:00+00:00,1132,2641
summary,2025-01-08,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9249,2025-01-06T10:22:00+00:00,442,1769
summary,2025-01-09,SPY,,,,,,,0.00,,0,,,,,,,,,,0.7652,2025-01-06T15:54:00+00:00,272,2172
summary,2025-01-09,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.8302,2025-01-06T15:45:00+00:00,373,2290
summary,2025-01-09,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.9556,2025-01-06T15:45:00+00:00,237,1944
summary,2025-01-09,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-06T14:36:00+00:00,606,2550
summary,2025-01-09,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.9373,2025-01-06T14:43:00+00:00,311,1622
summary,2025-01-10,SPY,,,,,,,0.00,,0,,,,,,,,,,0.3249,2025-01-08T18:28:00+00:00,302,2021
summary,2025-01-10,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.3783,2025-01-08T18:26:00+00:00,263,2086
summary,2025-01-10,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.8735,2025-01-07T14:45:00+00:00,361,1754
summary,2025-01-10,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.4414,2025-01-08T15:03:00+00:00,218,2311
summary,2025-01-10,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.6002,2025-01-07T14:57:00+00:00,459,1537
summary,2025-01-13,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5995,2025-01-10T18:57:00+00:00,269,1201
summary,2025-01-13,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.7119,2025-01-10T15:48:00+00:00,327,1243
summary,2025-01-13,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.6030,2025-01-10T18:34:00+00:00,353,1155
summary,2025-01-13,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.9552,2025-01-10T15:46:00+00:00,571,1349
summary,2025-01-13,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.6896,2025-01-10T18:23:00+00:00,258,1006
summary,2025-01-14,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5362,2025-01-13T17:59:00+00:00,984,1478
summary,2025-01-14,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.7066,2025-01-13T10:34:00+00:00,1040,1593
summary,2025-01-14,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.7781,2025-01-13T10:32:00+00:00,862,1398
summary,2025-01-14,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.6488,2025-01-13T14:52:00+00:00,953,1681
summary,2025-01-14,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8010,2025-01-13T10:30:00+00:00,601,1124
summary,2025-01-15,SPY,,,,,,,0.00,,0,,,,,,,,,,0.6170,2025-01-15T13:35:00+00:00,1602,2278
summary,2025-01-15,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.7066,2025-01-13T10:34:00+00:00,1667,2416
summary,2025-01-15,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.7781,2025-01-13T10:32:00+00:00,1350,2051
summary,2025-01-15,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.6488,2025-01-13T14:52:00+00:00,1493,2637
summary,2025-01-15,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8010,2025-01-13T10:30:00+00:00,1076,1718
summary,2025-01-16,SPY,,,,,,,0.00,,0,,,,,,,,,,0.8850,2025-01-13T15:46:00+00:00,2059,2829
summary,2025-01-16,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.9504,2025-01-13T15:49:00+00:00,2152,2990
summary,2025-01-16,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.7301,2025-01-13T17:19:00+00:00,1538,2480
summary,2025-01-16,NVDA,,,,,,,0.00,,0,,,,,,,,,,1.0000,2025-01-13T14:30:00+00:00,2204,3267
summary,2025-01-16,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8481,2025-01-13T14:37:00+00:00,1426,2170
summary,2025-01-17,SPY,,,,,,,0.00,,0,,,,,,,,,,0.6514,2025-01-15T13:35:00+00:00,1936,2813
summary,2025-01-17,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6959,2025-01-15T13:35:00+00:00,1989,2964
summary,2025-01-17,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.8644,2025-01-14T14:34:00+00:00,781,2606
